"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"WORK_GROUP_ID"|"WORK_GROUP_DESC"|"WORK_GROUP_STATUS"|"WORK_GROUP_LOCATION"|"WGS_CODE"|"WGS_DESCRIPTION"|"WGS_DISCIPLINE"|"ME_DISCIPLINE"|"ENG_DISCIPLINE"|"DU_DESC"|"ROUTE_NAME"
"ELLIPSE"|"GACBARZ"|"U"|"20-JAN-2020"|"GACBARZ"|"Barnham Track SM Facing Point Insp      "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARY"|"U"|"20-JAN-2020"|"GACBARY"|"Barnham Track SM Whl Timber Insp        "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARX"|"U"|"20-JAN-2020"|"GACBARX"|"Barnham Track SM Cab Riding             "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARW"|"U"|"20-JAN-2020"|"GACBARW"|"Barnham Track SM Track Insp             "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARV"|"U"|"20-JAN-2020"|"GACBARV"|"Barnham Track TRV                       "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARU"|"U"|"20-JAN-2020"|"GACBARU"|"Barnham Track SM Cast Cross Ins         "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARP"|"U"|"20-JAN-2020"|"GACBARP"|"Barnham Track TET D Pnt Oiling          "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARO"|"U"|"20-JAN-2020"|"GACBARO"|"Barnham Track TET C Pnt Oiling          "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARN"|"U"|"20-JAN-2020"|"GACBARN"|"Barnham Track LC Rail Monitoring        "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARK"|"U"|"20-JAN-2020"|"GACBARK"|"Barnham Track Call Out                  "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARJ"|"U"|"20-JAN-2020"|"GACBARJ"|"Barnham Track Weekdays                  "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARI"|"U"|"20-JAN-2020"|"GACBARI"|"Barnham Track Prod HW IBJ               "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARH"|"U"|"20-JAN-2020"|"GACBARH"|"Barnham Track HW ADJ                    "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARG"|"U"|"20-JAN-2020"|"GACBARG"|"Barnham Track Viaduct                   "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARF"|"U"|"20-JAN-2020"|"GACBARF"|"Barnham Track Production                "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARD"|"U"|"20-JAN-2020"|"GACBARD"|"Barnham Track TET Other                 "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARC"|"U"|"20-JAN-2020"|"GACBARC"|"Barnham Track TET                       "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBARA"|"U"|"20-JAN-2020"|"GACBARA"|"Barnham Track Mtce                      "|" "|"Track Mobile Config                               "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBART"|"U"|"20-JAN-2020"|"GAWBART"|"Barnham Track Welding                   "|" "|"Welding & Grinding Mob Config                     "|"GABARTRA  "|"Barnham SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAMEBNM"|"U"|"20-JAN-2020"|"GAMEBNM"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAMBRIM"|"U"|"20-JAN-2020"|"GAMBRIM"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNJ"|"U"|"20-JAN-2020"|"GACEBNJ"|"Eastbourne Track TET Except Patrolling  "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNH"|"U"|"20-JAN-2020"|"GACEBNH"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNG"|"U"|"20-JAN-2020"|"GACEBNG"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNF"|"U"|"20-JAN-2020"|"GACEBNF"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNE"|"U"|"20-JAN-2020"|"GACEBNE"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBND"|"U"|"20-JAN-2020"|"GACEBND"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNC"|"U"|"20-JAN-2020"|"GACEBNC"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNB"|"U"|"20-JAN-2020"|"GACEBNB"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACEBNA"|"U"|"20-JAN-2020"|"GACEBNA"|"Eastbourne Track TET Patrolling         "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIY"|"U"|"20-JAN-2020"|"GACBRIY"|"Brighton Track SM Timber Insp           "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIZ"|"U"|"20-JAN-2020"|"GACBRIZ"|"Defect Team                             "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIX"|"U"|"20-JAN-2020"|"GACBRIX"|"Brighton Track SM Cab Riding            "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIW"|"U"|"20-JAN-2020"|"GACBRIW"|"Brighton Track SM Track Insp            "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIV"|"U"|"20-JAN-2020"|"GACBRIV"|"Brighton Track SM Tunnel Insp           "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIU"|"U"|"20-JAN-2020"|"GACBRIU"|"Brighton Track SM S&C Insp              "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIT"|"U"|"20-JAN-2020"|"GACBRIT"|"Brighton Track Welding                  "|" "|"Welding & Grinding Mob Config                     "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIN"|"U"|"20-JAN-2020"|"GACBRIN"|"Brighton TET All Work Except Patrolling "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIG"|"U"|"20-JAN-2020"|"GACBRIG"|"Brighton Track Prod Wend                "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIF"|"U"|"20-JAN-2020"|"GACBRIF"|"Brighton Track Prod Wday Night          "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIC"|"U"|"20-JAN-2020"|"GACBRIC"|"Brighton Track TET Patrolling           "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIA"|"U"|"20-JAN-2020"|"GACBRIA"|"Brighton Track Job Bank                 "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWEBNT"|"U"|"20-JAN-2020"|"GAWEBNT"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIS"|"U"|"20-JAN-2020"|"GACBRIS"|"Enhanced Point Maintenance              "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOTMA"|"U"|"20-JAN-2020"|"GACOTMA"|"Brighton OTM Workgroup                  "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNE"|"U"|"20-JAN-2020"|"GACBRNE"|"Brighton Tech Green zone work           "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIL"|"U"|"20-JAN-2020"|"GACBRIL"|"Brighton Long Timber Inspection         "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRND"|"U"|"20-JAN-2020"|"GACBRND"|"Brighton South TME All Inspections      "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNB"|"U"|"20-JAN-2020"|"GACBRNB"|"Brighton Tech Red Zone Work             "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNA"|"U"|"20-JAN-2020"|"GACBRNA"|"Rail Monitor Sidewear                   "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRID"|"U"|"20-JAN-2020"|"GALBRID"|"Brighton LCM 4 - Brighton DU            "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRIC"|"U"|"20-JAN-2020"|"GALBRIC"|"Brighton LCM 3 - Brighton DU            "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRIB"|"U"|"20-JAN-2020"|"GALBRIB"|"Brighton LCM 2 - Brighton DU            "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRIA"|"U"|"20-JAN-2020"|"GALBRIA"|"Croydon LCM 1 - Brighton DU             "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFG"|"U"|"20-JAN-2020"|"GALOFFG"|"Brighton Access Point inspections       "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFF"|"U"|"20-JAN-2020"|"GALOFFF"|"Brighton Foot/Level Crossings Maint     "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFC"|"U"|"20-JAN-2020"|"GALOFFC"|"Brighton Level Crossing Jetting         "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFA"|"U"|"20-JAN-2020"|"GALOFFA"|"Off-Track South Team 4                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAFOFFS"|"U"|"20-JAN-2020"|"GAFOFFS"|"Off Track Btn Contractor work           "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAFOFFH"|"U"|"20-JAN-2020"|"GAFOFFH"|"Off-Track South Team 3                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GABOFFL"|"U"|"20-JAN-2020"|"GABOFFL"|"Off-Track South Team 1                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFE"|"U"|"20-JAN-2020"|"GACOFFE"|"Off-Track South Team 2                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFA"|"U"|"20-JAN-2020"|"GACOFFA"|"Off-Track South Work Bank               "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GADOFFO"|"U"|"20-JAN-2020"|"GADOFFO"|"Brighton Ditch/Watercourse Maint        "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFD"|"U"|"20-JAN-2020"|"GACOFFD"|"Off-Track North Team 2                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAVOFFA"|"U"|"20-JAN-2020"|"GAVOFFA"|"MPC Public Complaints                   "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFF"|"U"|"20-JAN-2020"|"GACOFFF"|"Off-Track North Team 3                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFB"|"U"|"20-JAN-2020"|"GACOFFB"|"Off-Track North Work Bank               "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GADOFFN"|"U"|"20-JAN-2020"|"GADOFFN"|"Brighton Track Drainage Maint           "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GABOFFY"|"U"|"20-JAN-2020"|"GABOFFY"|"Off-Track North Team 1                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GABOFFU"|"U"|"20-JAN-2020"|"GABOFFU"|"Brighton Fencing Inspections            "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAVOFFM"|"U"|"20-JAN-2020"|"GAVOFFM"|"VEGITATION MANAGEMENT                   "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCD"|"U"|"20-JAN-2020"|"GASROCD"|"TBROC Section Manager                   "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCA"|"U"|"20-JAN-2020"|"GASROCA"|"Horsham Signals Team A                  "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCB"|"U"|"20-JAN-2020"|"GASROCB"|"Horsham Signals Team B                  "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCC"|"U"|"20-JAN-2020"|"GASROCC"|"TBROC Box TOs                           "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARR"|"U"|"20-JAN-2020"|"GASBARR"|"Barnham Signals CAPEX                   "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARP"|"U"|"20-JAN-2020"|"GASBARP"|"BARNHAM PWAY COVER                      "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARI"|"U"|"20-JAN-2020"|"GASBARI"|"Horsham Signals Team B                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARH"|"U"|"20-JAN-2020"|"GASBARH"|"Barnham Signals SM                      "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARG"|"U"|"20-JAN-2020"|"GASBARG"|"Barnham Signals Team G                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARF"|"U"|"20-JAN-2020"|"GASBARF"|"Barnham Signals Team F                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARE"|"U"|"20-JAN-2020"|"GASBARE"|"Barnham Signals Team E                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARD"|"U"|"20-JAN-2020"|"GASBARD"|"Barnham Signals Team D                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARC"|"U"|"20-JAN-2020"|"GASBARC"|"Barnham Signals Team C                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARB"|"U"|"20-JAN-2020"|"GASBARB"|"Barnham Signals Team B                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARA"|"U"|"20-JAN-2020"|"GASBARA"|"Barnham Signals Team A                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIY"|"U"|"20-JAN-2020"|"GASBRIY"|"Brighton Signals CAPEX                  "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIX"|"U"|"20-JAN-2020"|"GASBRIX"|"BRIGHTON PWAY COVER                     "|" "|"Track Mobile Config                               "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIH"|"U"|"20-JAN-2020"|"GASBRIH"|"Brighton Signals SM                     "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIG"|"U"|"20-JAN-2020"|"GASBRIG"|"Brighton Signals Team G                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIF"|"U"|"20-JAN-2020"|"GASBRIF"|"Brighton Signals Team F                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIE"|"U"|"20-JAN-2020"|"GASBRIE"|"Brighton Signals Team E                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRID"|"U"|"20-JAN-2020"|"GASBRID"|"Brighton Signals Team D                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIC"|"U"|"20-JAN-2020"|"GASBRIC"|"Brighton Signals Team C                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIB"|"U"|"20-JAN-2020"|"GASBRIB"|"Brighton Signals Team B                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
