"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"ELR_ID"|"TRACK_ID"|"START_YARDAGE"|"END_YARDAGE"|"WORK_ORDER_NO"|"WORK_ORDER_DESC"|"WORK_GROUP"|"STD_JOB_CODE"|"REQD_FINISH_DATE"|"PROTECTION_TYPE"|"PROTECTION_METHOD"|"WORK_ORDER_STATUS"|"SCHEDULE_FREQUENCY"|"TOLERANCE_DESC"|"PLAN_STR_DATE"
"ELLIPSE"|"10085639"|"I"|"20-JUL-2020"|"CNH3"|"2100"|403402|403402|"10085639"|"AXLE COUNTER - REMOVE & REFIT"|"JESLLAD"|"004888"|"20990101"|""|""|"A"||""|"        "
"ELLIPSE"|"10085640"|"I"|"20-JUL-2020"|"CNH3"|"2100"|403200|403200|"10085640"|"AWS - INSTALL CABLE"|"JESLLAD"|"001415"|"20990101"|""|""|"A"||""|"        "
"ELLIPSE"|"42765325"|"I"|"20-JUL-2020"|"WJL1"|"2100"|318346|318346|"42765325"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"DDCEDHB"|"009092"|"20990703"|""|""|"A"||""|"        "
"ELLIPSE"|"10322392"|"I"|"20-JUL-2020"|"SBR"|"1100"|62734|62810|"10322392"|"S & C - ADJUST GAUGE"|"CBCHITD"|"009141"|"20990101"|""|""|"A"||""|"        "
"ELLIPSE"|"10169290"|"I"|"20-JUL-2020"|"WJL2"|"1100"|328609|328642|"10169290"|"S & C - RENEW HALF SET OF SWITCHES"|"DDCEDHB"|"009129"|"20200718"|""|""|"A"||""|"        "
"ELLIPSE"|"24932767"|"I"|"20-JUL-2020"|"WHL"|"3100"|18470|18470|"24932767"|"TRACK - REMOVE SCRAP RAILS"|"FBCCRLA"|"009089"|"20251231"|""|""|"A"||""|"        "
"ELLIPSE"|"12932041"|"I"|"20-JUL-2020"|"CMP2"|"1200"|331044|331044|"12932041"|"SIGNAL - RENEW SIGNAL NAMEPLATE"|"DESCENZ"|"001272"|"20210921"|""|""|"A"||""|"        "
"ELLIPSE"|"17219557"|"I"|"20-JUL-2020"|"LEC2"|"1100"|151388|151388|"17219557"|"OLE - REPLACE EQUALISING PLATE"|"EAOBLYS"|"001496"|"20990102"|""|""|"A"||""|"        "
"ELLIPSE"|"17219559"|"I"|"20-JUL-2020"|"LEC2"|"0000"|152604|152604|"17219559"|"OLE - REPLACE EQUALISING PLATE"|"EAOBLYS"|"001496"|"20990101"|""|""|"A"||""|"        "
"ELLIPSE"|"31401837"|"I"|"20-JUL-2020"|"BSP1"|"3400"|2354|2354|"31401837"|"S & C - MAINTAIN FASTENINGS"|"BCCHRHZ"|"009136"|"20411003"|""|""|"A"||""|"        "
"ELLIPSE"|"31427174"|"I"|"20-JUL-2020"|"WJL2"|"1903"|322423|322451|"31427174"|"TRACK - DIG WET BED - MANUAL"|"DDCEDHB"|"009124"|"20200928"|""|""|"A"||""|"        "
"ELLIPSE"|"19846504"|"I"|"20-JUL-2020"|"SPC1"|"2100"|2323|2330|"19846504"|"TRACK - PL - REMOVE TIE BAR"|"KACCRWD"|"009254"|"20990206"|"Safeguarded green                                 "|""|"A"||""|"        "
"ELLIPSE"|"10175352"|"I"|"20-JUL-2020"|"CGJ7"|"2100"|42318|42318|"10175352"|"LOCATION CASE - REPAIR"|"DBSCARZ"|"001325"|"20991028"|""|""|"A"||""|"        "
"ELLIPSE"|"10175354"|"I"|"20-JUL-2020"|"CGJ7"|"2100"|45467|45467|"10175354"|"LOCATION CASE - REPAIR"|"DBSCARZ"|"001325"|"20991028"|""|""|"A"||""|"        "
"ELLIPSE"|"22565028"|"I"|"20-JUL-2020"|"EGM1"|"2100"|9204|9204|"22565028"|"TRACK - CWR - STRESSING"|"FBCGLEA"|"009062"|"20251231"|""|""|"A"||""|"20130124"
"ELLIPSE"|"22596885"|"I"|"20-JUL-2020"|"SCM3"|"1100"|211497|211497|"22596885"|"TRACK - CWR - STRESSING"|"FBCSTIM"|"009062"|"20251231"|""|""|"A"||""|"20120719"
"ELLIPSE"|"10291507"|"I"|"20-JUL-2020"|"SCT2"|"1100"|9868|9906|"10291507"|"S & C - ADJUST GAUGE"|"DDCEDHB"|"009141"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"10291508"|"I"|"20-JUL-2020"|"WJL2"|"3901"|325298|325324|"10291508"|"S & C - ADJUST GAUGE"|"DDCEDHB"|"009141"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"10291515"|"I"|"20-JUL-2020"|"WJL4"|"1100"|338166|338197|"10291515"|"S & C - ADJUST GAUGE"|"DDCEDHB"|"009141"|"20200516"|""|""|"A"||""|"        "
"ELLIPSE"|"10291518"|"I"|"20-JUL-2020"|"WJL4"|"2100"|338045|338083|"10291518"|"S & C - ADJUST GAUGE"|"DDCEDHB"|"009141"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"10134669"|"I"|"20-JUL-2020"|"SCM4"|"1100"|234536|234570|"10134669"|"S & C - RENEW BOLT"|"FDCPERB"|"009137"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"38737111"|"I"|"20-JUL-2020"|"ECN5"|"1100"|401780|401812|"38737111"|"TRACK - PL CWR - LIFT AND KANGO PACK"|"FDCMNTA"|"009308"|"20990101"|""|""|"A"||""|"        "
"ELLIPSE"|"26418584"|"I"|"20-JUL-2020"|"SGN"|"1100"|-16|4835|"26418584"|"PWAY - DISMANTLE WORKSITE"|"FBWGLAB"|"009226"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"13079206"|"I"|"20-JUL-2020"|"CGJ7"|"1100"|87560|91520|"13079206"|"Track - Remove Scrap Sleeper"|"DBCCARZ"|"009237"|"20990412"|""|""|"A"||""|"        "
"ELLIPSE"|"12536553"|"I"|"20-JUL-2020"|"CBC2"|"1100"|20224|20558|"12536553"|"T/C - RECRIMP/REMAKE TERMINATIONS"|"DBSCAWZ"|"003611"|"20990825"|""|""|"A"||""|"        "
"ELLIPSE"|"17893154"|"I"|"20-JUL-2020"|"ESK"|"2100"|163394|163394|"17893154"|"TRACK - CHANGE CHAIR / BASEPLATE"|"AACLOWA"|"009097"|"20990825"|"Safeguarded green                                 "|""|"A"||""|"        "
"ELLIPSE"|"15501299"|"I"|"20-JUL-2020"|"CCL"|"2100"|225654|225654|"15501299"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYA"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"14771226"|"I"|"20-JUL-2020"|"SAL"|""|195954|196064|"14771226"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"14771234"|"I"|"20-JUL-2020"|"SAL"|"2100"|198374|198374|"14771234"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"23370159"|"I"|"20-JUL-2020"|"ECM8"|"2100"|83220|83220|"23370159"|"TRACK - REMOVE SCRAP SLEEPER"|"FACPORA"|"009237"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"16364067"|"I"|"20-JUL-2020"|"WEY"|"2100"|212168|212168|"16364067"|"Track - Remove Scrap Sleeper"|"JFCWBYB"|"009237"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299191"|"I"|"20-JUL-2020"|"CCL"|"2100"|221188|221254|"17299191"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299204"|"I"|"20-JUL-2020"|"CCL"|"1100"|221210|221210|"17299204"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299364"|"I"|"20-JUL-2020"|"CCL"|"2100"|220990|220990|"17299364"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYA"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299392"|"I"|"20-JUL-2020"|"CCL"|"1100"|220924|220924|"17299392"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299437"|"I"|"20-JUL-2020"|"CCL"|"2100"|219934|219934|"17299437"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299465"|"I"|"20-JUL-2020"|"CCL"|"1100"|219912|219912|"17299465"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299491"|"I"|"20-JUL-2020"|"CCL"|"2100"|219714|219824|"17299491"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"17299518"|"I"|"20-JUL-2020"|"CCL"|"1100"|219670|219670|"17299518"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"20474899"|"I"|"20-JUL-2020"|"FNS2"|"3100"|1342|1342|"20474899"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"32436874"|"I"|"20-JUL-2020"|"SWM2"|"1100"|305624|306790|"32436874"|"TRACK - PL - STONEBLOWING"|"JBCCDFD"|"009113"|"20200103"|""|""|"A"||""|"        "
"ELLIPSE"|"34977182"|"I"|"20-JUL-2020"|"DSE"|"1100"|6785|6785|"34977182"|"TRACK - REMOVE SERVICEABLE SLEEPER"|"DDCEDHB"|"009238"|"20201204"|""|""|"A"||""|"        "
"ELLIPSE"|"20272312"|"I"|"20-JUL-2020"|"YMS"|"2100"|11616|11638|"20272312"|"TRACK - PL - CHANGE WOOD SLEEPER"|"CGCYKCA"|"009091"|"20210924"|""|""|"A"||""|"20190302"
"ELLIPSE"|"10127166"|"I"|"20-JUL-2020"|"ECM5"|"2200"|26795|28578|"10127166"|"OLE CAMPAIGN CHANGE 48"|"CAODONX"|"013048"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"41852630"|"I"|"20-JUL-2020"|"RRN2"|""|25080|25310|"41852630"|"VEG MAINT CHAINSAW HI PR"|"EDFSTKD"|"009664"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266845"|"I"|"20-JUL-2020"|"NOC"|"1100"|9702|9950|"10266845"|"OLE CAMPAIGN CHANGE 43"|"CAODONX"|"013043"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266846"|"I"|"20-JUL-2020"|"NOC"|"1100"|9702|9950|"10266846"|"OLE CAMPAIGN CHANGE 43"|"CAODONX"|"013043"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"29012214"|"I"|"20-JUL-2020"|"MAJ"|"2100"|24598|24598|"29012214"|"LOC CASE - MISCELLANEOUS WORK"|"DDSWBQH"|"004514"|"20250411"|""|""|"A"||""|"        "
"ELLIPSE"|"41559483"|"I"|"20-JUL-2020"|"SBA2"|""|101110|101110|"41559483"|"DRAINAGE - MAINTAIN CULVERT - MANUAL"|"NCQSHRF"|"009188"|"20210408"|""|""|"A"||""|"        "
"ELLIPSE"|"10983930"|"I"|"20-JUL-2020"|"NOB3"|""|65560|65780|"10983930"|"BOUNDARY - RENEW/REPLACE AS POST & WIRE"|"CDFLINH"|"009296"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"32223334"|"I"|"20-JUL-2020"|"BML2"|"1100"|194260|194282|"32223334"|"TRACK - PL - CHANGE WOOD SLEEPER"|"HBCBROB"|"009091"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10351473"|"I"|"20-JUL-2020"|""|""|||"10351473"|"08/02/2012"|"FCCIRVZ"|"009091"|"20250101"|""|""|"A"||""|"        "
"ELLIPSE"|"10103632"|"I"|"20-JUL-2020"|"DSE"|"2100"|6206|6334|"10103632"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20200404"|""|""|"A"||""|"        "
"ELLIPSE"|"10103639"|"I"|"20-JUL-2020"|"WJL4"|"1100"|338228|338500|"10103639"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20200815"|""|""|"A"||""|"        "
"ELLIPSE"|"10103641"|"I"|"20-JUL-2020"|"WJL4"|"3200"|338243|338519|"10103641"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20201109"|""|""|"A"||""|"        "
"ELLIPSE"|"10103642"|"I"|"20-JUL-2020"|"WJL4"|"2100"|338230|338521|"10103642"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20200815"|""|""|"A"||""|"        "
"ELLIPSE"|"10103645"|"I"|"20-JUL-2020"|"WJL2"|"1200"|321971|322120|"10103645"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20200711"|""|""|"A"||""|"        "
"ELLIPSE"|"10103647"|"I"|"20-JUL-2020"|"WJL2"|"2200"|321982|322120|"10103647"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20200711"|""|""|"A"||""|"        "
"ELLIPSE"|"10103648"|"I"|"20-JUL-2020"|"WJL4"|"3607"|340491|340800|"10103648"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20200516"|""|""|"A"||""|"        "
"ELLIPSE"|"10103652"|"I"|"20-JUL-2020"|"WJL4"|"3603"|340582|340770|"10103652"|"SIGN-DATUM PLATES-ATTACH TO STRUCTURES"|"DDCEDHB"|"009397"|"20201109"|""|""|"A"||""|"        "
"ELLIPSE"|"13271595"|"I"|"20-JUL-2020"|"SPC1"|"1100"|7020|7021|"13271595"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"KACCRWD"|"009092"|"20991017"|"Separated green                                   "|""|"A"||""|"        "
"ELLIPSE"|"42056880"|"I"|"20-JUL-2020"|"CNH3"|""|326920|327140|"42056880"|"VEG CREATE 3-6.5M MAN MORE THAN 10SQM"|"DCFCHEB"|"009654"|"20210506"|""|""|"A"||""|"20160506"
"ELLIPSE"|"27719529"|"I"|"20-JUL-2020"|"WSJ2"|"1100"|283250|283250|"27719529"|"TRACK - REMOVE SERVICEABLE RAILS"|"ECCWOLZ"|"009232"|"20661110"|""|""|"A"||""|"        "
"ELLIPSE"|"10317554"|"I"|"20-JUL-2020"|"ECM1"|"1200"|4253|4310|"10317554"|"S & C - CHANGE TIMBER BEARER"|"CBCFPKC"|"009132"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10401181"|"I"|"20-JUL-2020"|"ZZD5"|"3912"|1422|1457|"10401181"|"RAIL - MONITOR SIDEWEAR"|"FBCGLSB"|"009040"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"10401182"|"I"|"20-JUL-2020"|"ZZD5"|"3912"|1422|1457|"10401182"|"RAIL - MONITOR SIDEWEAR"|"FBCGLSB"|"009040"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"10401190"|"I"|"20-JUL-2020"|"ZZD5"|"3912"|1422|1457|"10401190"|"TRACK - PL - MONITOR RAIL CORROSION"|"FBCGLSB"|"009214"|"20250101"|""|""|"A"||""|"20250101"
"ELLIPSE"|"12593578"|"I"|"20-JUL-2020"|"CBC3"|"1100"|21470|21480|"12593578"|"T/C - RECRIMP/REMAKE TERMINATIONS"|"DBSCAWZ"|"003611"|"20990831"|""|""|"A"||""|"        "
"ELLIPSE"|"39649137"|"I"|"20-JUL-2020"|"TJC3"|"1100"|331430|331430|"39649137"|"TRACK - REMOVE SCRAP RAILS"|"CCCWFDB"|"009089"|"20220516"|""|""|"A"||""|"        "
"ELLIPSE"|"32107559"|"I"|"20-JUL-2020"|"ECM1"|"3900"|6795|6827|"32107559"|"S & C - COMPLETE TREATMENT"|"CBCFPKB"|"009139"|"20990519"|""|""|"A"||""|"20170410"
"ELLIPSE"|"43568654"|"I"|"20-JUL-2020"|"MLN1"|"2100"|386496|386496|"43568654"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"JCCNABD"|"009092"|"20221016"|""|""|"A"||""|"        "
"ELLIPSE"|"43583747"|"I"|"20-JUL-2020"|"AYR6"|"1501"|69415|69448|"43583747"|"S & C - MAINTAIN FASTENINGS"|"FCCIRVA"|"009136"|"20201018"|""|""|"A"||""|"20201018"
"ELLIPSE"|"43583796"|"I"|"20-JUL-2020"|"ZZA4"|"3901"|905|925|"43583796"|"S & C - MAINTAIN FASTENINGS"|"FCCIRVA"|"009136"|"20201018"|""|""|"A"||""|"20201018"
"ELLIPSE"|"43586599"|"I"|"20-JUL-2020"|"WYS"|"3400"|4520|4596|"43586599"|"TRACK - DIG WET BED - MECHANICAL"|"FCCIRVA"|"009125"|"20201018"|""|""|"A"||""|"20201018"
"ELLIPSE"|"34931374"|"I"|"20-JUL-2020"|"CGJ7"|"0000"|10115|10115|"34931374"|"OLG-FDN&STR MINOR DEFECT RECT/ADJ"|"DFOPREC"|"004738"|"20991231"|"Red unassisted lookout                            "|"No Blocking Required                              "|"A"||""|"20991226"
"ELLIPSE"|"34931401"|"I"|"20-JUL-2020"|"CGJ7"|"0000"|10233|10233|"34931401"|"OLE-FDN&STR-STRUCTURE INSTALL"|"DFOPREC"|"004739"|"20991231"|"Red unassisted lookout                            "|"No Blocking Required                              "|"A"||""|"20991226"
"ELLIPSE"|"41543041"|"I"|"20-JUL-2020"|"SWY"|"1100"|167904|167904|"41543041"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"41543047"|"I"|"20-JUL-2020"|"SWY"|"1100"|166584|166694|"41543047"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"34931435"|"I"|"20-JUL-2020"|"CGJ7"|"3302"|10357|10357|"34931435"|"OLG-FDN&STR MINOR DEFECT RECT/ADJ"|"DFOPREC"|"004738"|"20991231"|"Red unassisted lookout                            "|"No Blocking Required                              "|"A"||""|"20991226"
"ELLIPSE"|"40093008"|"I"|"20-JUL-2020"|"WEY"|"1100"|198946|200200|"40093008"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"40093015"|"I"|"20-JUL-2020"|"WEY"|"1100"|201322|201476|"40093015"|"TRACK - REMOVE SCRAP RAILS"|"JFCWBYB"|"009089"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"32052625"|"I"|"20-JUL-2020"|"SPC8"|"1100"|241790|241800|"32052625"|"TRACK - REMOVE SERVICEABLE RAILS"|"KBCDERP"|"009232"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282339"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282339"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282342"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282342"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282348"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282348"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282349"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282349"|"OLE CAMPAIGN CHANGE 7"|"CAODONX"|"013007"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282350"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282350"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282351"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282351"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282353"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282353"|"OLE CAMPAIGN CHANGE 21"|"CAODONX"|"013021"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10282356"|"I"|"20-JUL-2020"|"ECM1"|"3700"|243136|244902|"10282356"|"OLE CAMPAIGN CHANGE 60"|"CAODONX"|"013060"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10102449"|"I"|"20-JUL-2020"|"WJL4"|"3100"|340148|340455|"10102449"|"TRACK - CHANGE CHAIR / BASEPLATE"|"DDCEDHB"|"009097"|"20200519"|""|""|"A"||""|"        "
"ELLIPSE"|"43655061"|"I"|"20-JUL-2020"|"LEC1"|""|7260|7375|"43655061"|"VEG JAPANESE KNOTWEED TREAT"|"EEFSPKD"|"009666"|"20231021"|""|""|"A"||""|"20200417"
"ELLIPSE"|"20062671"|"I"|"20-JUL-2020"|"CGJ7"|"1100"|90933|90933|"20062671"|"REPLACE DEFORMED BIMETAL AWAC CONRS."|"DFOCARZ"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"20062672"|"I"|"20-JUL-2020"|"CGJ7"|"2100"|91003|91003|"20062672"|"REPLACE DEFORMED BIMETAL AWAC CONRS."|"DFOCARZ"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"20062674"|"I"|"20-JUL-2020"|"CGJ7"|"1100"|91070|91070|"20062674"|"REPLACE DEFORMED BIMETAL AWAC CONRS."|"DFOCARZ"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"20062676"|"I"|"20-JUL-2020"|"CGJ7"|"1100"|91131|91131|"20062676"|"REPLACE DEFORMED BIMETAL AWAC CONRS."|"DFOCARZ"|"013041"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"20062678"|"I"|"20-JUL-2020"|"CGJ7"|"2100"|91242|91242|"20062678"|"OLE CAMPAIGN CHANGE 49"|"DFOCARZ"|"013049"|"20991231"|""|""|"A"||""|"20991231"
"ELLIPSE"|"10133380"|"I"|"20-JUL-2020"|"FSS2"|"2100"|28094|28094|"10133380"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"ABCLOSA"|"009092"|"20211123"|""|""|"A"||""|"        "
"ELLIPSE"|"26521693"|"I"|"20-JUL-2020"|"NEM2"|"2100"|17790|18280|"26521693"|"TRACK - CWR - STRESSING"|"FBCGLNA"|"009062"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266625"|"I"|"20-JUL-2020"|"ECM4"|"1100"|324509|326305|"10266625"|"OLE CAMPAIGN CHANGE 60"|"CAODONX"|"013060"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266628"|"I"|"20-JUL-2020"|"ECM4"|"1100"|324509|326305|"10266628"|"OLE CAMPAIGN CHANGE 58"|"CAODONX"|"013058"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266630"|"I"|"20-JUL-2020"|"ECM4"|"2150"|324509|326305|"10266630"|"OLE CAMPAIGN CHANGE 58"|"CAODONX"|"013058"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266631"|"I"|"20-JUL-2020"|"ECM4"|"2150"|324509|326305|"10266631"|"OLE CAMPAIGN CHANGE 63"|"CAODONX"|"013063"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266632"|"I"|"20-JUL-2020"|"ECM4"|"2150"|324509|326305|"10266632"|"OLE CAMPAIGN CHANGE 63"|"CAODONX"|"013063"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10266633"|"I"|"20-JUL-2020"|"ECM4"|"2150"|324509|326305|"10266633"|"OLE CAMPAIGN CHANGE 63"|"CAODONX"|"013063"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"10338100"|"I"|"20-JUL-2020"|"WPH1"|"2901"|52908|52943|"10338100"|"S & C - RENEW SOLE PLATE"|"HCCGFDD"|"009147"|"20990623"|""|""|"A"||""|"        "
"ELLIPSE"|"40284741"|"I"|"20-JUL-2020"|"CGJ6"|"2100"|17042|17042|"40284741"|"OLG-WARNING/INFORMATION SIGN - INSTALL"|"DFOPREC"|"001532"|"20200705"|""|""|"A"||""|"20180630"
"ELLIPSE"|"40368592"|"I"|"20-JUL-2020"|"CGJ5"|"0000"|29209|29209|"40368592"|"OLG-WARNING/INFORMATION SIGN - INSTALL"|"DFOPREC"|"001532"|"20200712"|""|""|"A"||""|"20180707"
"ELLIPSE"|"35460187"|"I"|"20-JUL-2020"|"MLN4"|"1100"|542080|542080|"35460187"|"TRACK - REMOVE SERVICEABLE RAILS"|"JCCTRUE"|"009232"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"12648995"|"I"|"20-JUL-2020"|"MLN3"|"2100"|505763|505763|"12648995"|"SIGNAL - PAINT SIGNAL POST"|"JCSPLYL"|"001091"|"20250101"|""|""|"A"||""|"20130506"
"ELLIPSE"|"20429525"|"I"|"20-JUL-2020"|"BML2"|"1100"|137280|137500|"20429525"|"TRACK - PL - TAMPING"|"HBCEASZ"|"009112"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"15177945"|"I"|"20-JUL-2020"|"CGJ1"|"2100"|290576|290708|"15177945"|"RAIL LUBRICATOR - FIT AT NEW SITE"|"DDUCRED"|"009058"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"18471058"|"I"|"20-JUL-2020"|"MVN2"|""|32110|32180|"18471058"|"BOUNDARY - ATTACH NETTING"|"DFRPREB"|"009294"|"20991231"|""|""|"A"||""|"        "
"ELLIPSE"|"47627006"|"I"|"20-JUL-2020"|"ECM7"|"XXXX"|2029|2029|"47627006"|"OLA-RENEW INSULATOR"|"CEOMORA"|"001484"|"20210331"|"Safeguarded green                                 "|"Possession (T3)                                   "|"A"||""|"20210331"
"ELLIPSE"|"10886046"|"I"|"20-JUL-2020"|"WAH"|"1100"|239942|240016|"10886046"|"CLAMP LOCK - REPLACE PUMP UNIT BASE"|"JASWORF"|"004826"|"20990830"|""|""|"A"||""|"20110104"
"ELLIPSE"|"27032687"|"I"|"20-JUL-2020"|"SAL"|"2100"|204116|204160|"27032687"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"HBCSALB"|"009092"|"20990521"|""|""|"A"||""|"        "
"ELLIPSE"|"25480942"|"I"|"20-JUL-2020"|"ECA2"|"1100"|160360|160410|"25480942"|"TRACK - PL - CHANGE CONCRETE SLEEPER"|"FACEDSA"|"009092"|"20250701"|""|""|"A"||""|"        "
"ELLIPSE"|"10155189"|"I"|"20-JUL-2020"|"OWW"|"0000"|232144|232144|"10155189"|"LX - REPLACE BARRIER SKIRT COMPONENT"|"EBSSALH"|"003719"|"20340916"|""|""|"A"||""|"20340915"
"ELLIPSE"|"10155190"|"I"|"20-JUL-2020"|"OWW"|"0000"|232144|232144|"10155190"|"LX - REPLACE ROAD LIGHT UNIT"|"EBSSALH"|"004265"|"20340916"|""|""|"A"||""|"20340915"
"ELLIPSE"|"10274065"|"I"|"20-JUL-2020"|"ECM5"|"3300"|133720|134779|"10274065"|"OLE CAMPAIGN CHANGE 43"|"CEOMORX"|"013043"|"20991231"|""|""|"A"||""|"20991231"
