"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"WORK_GROUP_ID"|"WORK_GROUP_DESC"|"WORK_GROUP_STATUS"|"WORK_GROUP_LOCATION"|"WGS_CODE"|"WGS_DESCRIPTION"|"WGS_DISCIPLINE"|"ME_DISCIPLINE"|"ENG_DISCIPLINE"|"DU_DESC"|"ROUTE_NAME"
"ELLIPSE"|"GACBRIW"|"I"|"20-JAN-2020"|"GACBRIW"|"Brighton Track SM Track Insp            "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIV"|"I"|"20-JAN-2020"|"GACBRIV"|"Brighton Track SM Tunnel Insp           "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIU"|"I"|"20-JAN-2020"|"GACBRIU"|"Brighton Track SM S&C Insp              "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIT"|"I"|"20-JAN-2020"|"GACBRIT"|"Brighton Track Welding                  "|" "|"Welding & Grinding Mob Config                     "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIN"|"I"|"20-JAN-2020"|"GACBRIN"|"Brighton TET All Work Except Patrolling "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIG"|"I"|"20-JAN-2020"|"GACBRIG"|"Brighton Track Prod Wend                "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIF"|"I"|"20-JAN-2020"|"GACBRIF"|"Brighton Track Prod Wday Night          "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIC"|"I"|"20-JAN-2020"|"GACBRIC"|"Brighton Track TET Patrolling           "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIA"|"I"|"20-JAN-2020"|"GACBRIA"|"Brighton Track Job Bank                 "|" "|"Track Mobile Config                               "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWEBNT"|"I"|"20-JAN-2020"|"GAWEBNT"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GABRITRC  "|"Brighton SM(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIS"|"I"|"20-JAN-2020"|"GACBRIS"|"Enhanced Point Maintenance              "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOTMA"|"I"|"20-JAN-2020"|"GACOTMA"|"Brighton OTM Workgroup                  "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNE"|"I"|"20-JAN-2020"|"GACBRNE"|"Brighton Tech Green zone work           "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRIL"|"I"|"20-JAN-2020"|"GACBRIL"|"Brighton Long Timber Inspection         "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRND"|"I"|"20-JAN-2020"|"GACBRND"|"Brighton South TME All Inspections      "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNB"|"I"|"20-JAN-2020"|"GACBRNB"|"Brighton Tech Red Zone Work             "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNA"|"I"|"20-JAN-2020"|"GACBRNA"|"Rail Monitor Sidewear                   "|" "|"Track Mobile Config                               "|"GABRITRD  "|"Brighton South ENG(TRACK)"|"Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRID"|"I"|"20-JAN-2020"|"GALBRID"|"Brighton LCM 4 - Brighton DU            "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRIC"|"I"|"20-JAN-2020"|"GALBRIC"|"Brighton LCM 3 - Brighton DU            "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRIB"|"I"|"20-JAN-2020"|"GALBRIB"|"Brighton LCM 2 - Brighton DU            "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALBRIA"|"I"|"20-JAN-2020"|"GALBRIA"|"Croydon LCM 1 - Brighton DU             "|" "|"Level Crossing Mobile Config                      "|"GABRILXA  "|"Sussex Route LCM Brighton"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFG"|"I"|"20-JAN-2020"|"GALOFFG"|"Brighton Access Point inspections       "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFF"|"I"|"20-JAN-2020"|"GALOFFF"|"Brighton Foot/Level Crossings Maint     "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFC"|"I"|"20-JAN-2020"|"GALOFFC"|"Brighton Level Crossing Jetting         "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GALOFFA"|"I"|"20-JAN-2020"|"GALOFFA"|"Off-Track South Team 4                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAFOFFS"|"I"|"20-JAN-2020"|"GAFOFFS"|"Off Track Btn Contractor work           "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAFOFFH"|"I"|"20-JAN-2020"|"GAFOFFH"|"Off-Track South Team 3                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GABOFFL"|"I"|"20-JAN-2020"|"GABOFFL"|"Off-Track South Team 1                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFE"|"I"|"20-JAN-2020"|"GACOFFE"|"Off-Track South Team 2                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFA"|"I"|"20-JAN-2020"|"GACOFFA"|"Off-Track South Work Bank               "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GADOFFO"|"I"|"20-JAN-2020"|"GADOFFO"|"Brighton Ditch/Watercourse Maint        "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFD"|"I"|"20-JAN-2020"|"GACOFFD"|"Off-Track North Team 2                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAVOFFA"|"I"|"20-JAN-2020"|"GAVOFFA"|"MPC Public Complaints                   "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFF"|"I"|"20-JAN-2020"|"GACOFFF"|"Off-Track North Team 3                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACOFFB"|"I"|"20-JAN-2020"|"GACOFFB"|"Off-Track North Work Bank               "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GADOFFN"|"I"|"20-JAN-2020"|"GADOFFN"|"Brighton Track Drainage Maint           "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GABOFFY"|"I"|"20-JAN-2020"|"GABOFFY"|"Off-Track North Team 1                  "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GABOFFU"|"I"|"20-JAN-2020"|"GABOFFU"|"Brighton Fencing Inspections            "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAVOFFM"|"I"|"20-JAN-2020"|"GAVOFFM"|"VEGITATION MANAGEMENT                   "|" "|"Offtrack Mobile Config                            "|"GABRIOTA  "|"Brighton SM(OFFTRACK)"|"Off Track"|"Brighton South TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCD"|"I"|"20-JAN-2020"|"GASROCD"|"TBROC Section Manager                   "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCA"|"I"|"20-JAN-2020"|"GASROCA"|"Horsham Signals Team A                  "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCB"|"I"|"20-JAN-2020"|"GASROCB"|"Horsham Signals Team B                  "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASROCC"|"I"|"20-JAN-2020"|"GASROCC"|"TBROC Box TOs                           "|" "|"Signalling Mobile Config                          "|"GAROCSGA  "|"TBROC SM (SIGNALS)"|"Structures"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARR"|"I"|"20-JAN-2020"|"GASBARR"|"Barnham Signals CAPEX                   "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARP"|"I"|"20-JAN-2020"|"GASBARP"|"BARNHAM PWAY COVER                      "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARI"|"I"|"20-JAN-2020"|"GASBARI"|"Horsham Signals Team B                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARH"|"I"|"20-JAN-2020"|"GASBARH"|"Barnham Signals SM                      "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARG"|"I"|"20-JAN-2020"|"GASBARG"|"Barnham Signals Team G                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARF"|"I"|"20-JAN-2020"|"GASBARF"|"Barnham Signals Team F                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARE"|"I"|"20-JAN-2020"|"GASBARE"|"Barnham Signals Team E                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARD"|"I"|"20-JAN-2020"|"GASBARD"|"Barnham Signals Team D                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARC"|"I"|"20-JAN-2020"|"GASBARC"|"Barnham Signals Team C                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARB"|"I"|"20-JAN-2020"|"GASBARB"|"Barnham Signals Team B                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBARA"|"I"|"20-JAN-2020"|"GASBARA"|"Barnham Signals Team A                  "|" "|"Signalling Mobile Config                          "|"GABARSGA  "|"Barnham SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIY"|"I"|"20-JAN-2020"|"GASBRIY"|"Brighton Signals CAPEX                  "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIX"|"I"|"20-JAN-2020"|"GASBRIX"|"BRIGHTON PWAY COVER                     "|" "|"Track Mobile Config                               "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIH"|"I"|"20-JAN-2020"|"GASBRIH"|"Brighton Signals SM                     "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIG"|"I"|"20-JAN-2020"|"GASBRIG"|"Brighton Signals Team G                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIF"|"I"|"20-JAN-2020"|"GASBRIF"|"Brighton Signals Team F                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIE"|"I"|"20-JAN-2020"|"GASBRIE"|"Brighton Signals Team E                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRID"|"I"|"20-JAN-2020"|"GASBRID"|"Brighton Signals Team D                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIC"|"I"|"20-JAN-2020"|"GASBRIC"|"Brighton Signals Team C                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIB"|"I"|"20-JAN-2020"|"GASBRIB"|"Brighton Signals Team B                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRIA"|"I"|"20-JAN-2020"|"GASBRIA"|"Brighton Signals Team A                 "|" "|"Signalling Mobile Config                          "|"GABRISGB  "|"Brighton SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBREA"|"I"|"20-JAN-2020"|"GASBREA"|"Brighton Signals Job Bank               "|" "|"Signalling Mobile Config                          "|"GABRISGE  "|"Brighton ENG(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBRER"|"I"|"20-JAN-2020"|"GASBRER"|"Tech Support Signals CAPEX              "|" "|"Signalling Mobile Config                          "|"GABRISGE  "|"Brighton ENG(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBREC"|"I"|"20-JAN-2020"|"GASBREC"|"Brighton S&TME                          "|" "|"Signalling Mobile Config                          "|"GABRISGE  "|"Brighton ENG(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASBREB"|"I"|"20-JAN-2020"|"GASBREB"|"Brighton Signals Tech Support           "|" "|"Signalling Mobile Config                          "|"GABRISGE  "|"Brighton ENG(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRR"|"I"|"20-JAN-2020"|"GASTBRR"|"Three Bridges Signals CAPEX             "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRP"|"I"|"20-JAN-2020"|"GASTBRP"|"THREE BRIDGES PWAY COVER                "|" "|"Track Mobile Config                               "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRG"|"I"|"20-JAN-2020"|"GASTBRG"|"Three Bridges Signals SM                "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRF"|"I"|"20-JAN-2020"|"GASTBRF"|"Three Bridges Signals Team F            "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRE"|"I"|"20-JAN-2020"|"GASTBRE"|"Three Bridges Signals Team E            "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRD"|"I"|"20-JAN-2020"|"GASTBRD"|"Three Bridges Signals Team D            "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRC"|"I"|"20-JAN-2020"|"GASTBRC"|"Three Bridges Signals Team C            "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRB"|"I"|"20-JAN-2020"|"GASTBRB"|"Three Bridges Signals Team B            "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GASTBRA"|"I"|"20-JAN-2020"|"GASTBRA"|"Three Bridges Signals Team A            "|" "|"Signalling Mobile Config                          "|"GATBRSGA  "|"Three Bridges SM(SIGNALS)"|"Signals"|"Brighton S&TME"|"Signals"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBRIZ"|"I"|"20-JAN-2020"|"GAWBRIZ"|"Brighton Weld Inspections               "|" "|"Welding & Grinding Mob Config                     "|"GABRIWGA  "|"Brighton SM(W&G)"|"Welding & Grinding"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBRIE"|"I"|"20-JAN-2020"|"GAWBRIE"|"Brighton Hand Grinding                  "|" "|"Welding & Grinding Mob Config                     "|"GABRIWGA  "|"Brighton SM(W&G)"|"Welding & Grinding"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBRID"|"I"|"20-JAN-2020"|"GAWBRID"|"Brighton Thermit Welding                "|" "|"Welding & Grinding Mob Config                     "|"GABRIWGA  "|"Brighton SM(W&G)"|"Welding & Grinding"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBRIC"|"I"|"20-JAN-2020"|"GAWBRIC"|"Welding MMA - Plain Line                "|" "|"Welding & Grinding Mob Config                     "|"GABRIWGA  "|"Brighton SM(W&G)"|"Welding & Grinding"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBRIB"|"I"|"20-JAN-2020"|"GAWBRIB"|"Welding MMA - Switch                    "|" "|"Welding & Grinding Mob Config                     "|"GABRIWGA  "|"Brighton SM(W&G)"|"Welding & Grinding"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAWBRIA"|"I"|"20-JAN-2020"|"GAWBRIA"|"Brighton Train Grinding                 "|" "|"Welding & Grinding Mob Config                     "|"GABRIWGA  "|"Brighton SM(W&G)"|"Welding & Grinding"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACNONH"|"I"|"20-JAN-2020"|"GACNONH"|"Brighton Handheld Removal               "|" "|"Track Mobile Config                               "|"GABRITRE  "|"Brighton North ENG(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNI"|"I"|"20-JAN-2020"|"GACBRNI"|"IME S&C Enhanced Inspections            "|" "|"Track Mobile Config                               "|"GABRITRE  "|"Brighton North ENG(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACBRNC"|"I"|"20-JAN-2020"|"GACBRNC"|"Brighton North TME ML All Inspections   "|" "|"Track Mobile Config                               "|"GABRITRE  "|"Brighton North ENG(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GAHORTR"|"I"|"20-JAN-2020"|"GAHORTR"|"Horsham Track Prod W/E Days             "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACORCD"|"I"|"20-JAN-2020"|"GACORCD"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORZ"|"I"|"20-JAN-2020"|"GACHORZ"|"Horsham Track Job Bank                  "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORO"|"I"|"20-JAN-2020"|"GACHORO"|"Horsham On Track Machines               "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORH"|"I"|"20-JAN-2020"|"GACHORH"|"Horsham Track Hot Weather Inspection    "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORG"|"I"|"20-JAN-2020"|"GACHORG"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORF"|"I"|"20-JAN-2020"|"GACHORF"|"Horsham Track Office                    "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORE"|"I"|"20-JAN-2020"|"GACHORE"|"Horsham Track Prod W/E Nights           "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
"ELLIPSE"|"GACHORD"|"I"|"20-JAN-2020"|"GACHORD"|"Horsham Track Prod W/E Days             "|" "|"Track Mobile Config                               "|"GAHORTRA  "|"Horsham SM(TRACK)"|"Track"|"Brighton North TME"|"Track"|"IMDM Brighton"|"Sussex"
